Station Name,Venue Name,Distance,Ratings,Review Count,Primary Category
Gymnasiumstraße,Lucky Box,692.3068424923098,4.5,8,Asian Fusion
Gymnasiumstraße,So Und Jetzt,340.1782831540642,4.5,3,Cafes
Gymnasiumstraße,Graserei,62.85671566717716,2.0,1,Bars
Gymnasiumstraße,Paddy O'Neill,203.35251869719613,4.0,1,Irish Pub
Gymnasiumstraße,Gradwohl Bio Vollwertbäckerei,385.42039091411857,4.5,3,Bakeries
Gymnasiumstraße,Chinarestaurant Wang,407.7454613979298,3.5,3,Chinese
Gymnasiumstraße,Monte Christo,371.0759191752819,3.5,4,Pizza
Gymnasiumstraße,Chilidorf,567.0709308482114,4.0,1,Chinese
Gymnasiumstraße,Residenz Zögernitz,639.9526687214048,4.0,3,Landmarks & Historical Buildings
Floridsdorf S U,Jonas,111.73520695317725,3.5,14,Cafes
Floridsdorf S U,Akropolis 21,537.7261755429613,4.5,11,Greek
Floridsdorf S U,La Creperie,503.5074436468701,4.0,37,French
Floridsdorf S U,Anker,114.97571296842406,3.5,2,Bakeries
Floridsdorf S U,Wirtshaus Am Wasserpark,345.7658495544227,3.5,8,Austrian
Floridsdorf S U,Akakiko,227.04004559302638,4.0,1,Japanese
Floridsdorf S U,Ristorante Milano,578.8164490285042,4.5,3,Italian
Floridsdorf S U,Pizza & Grill,188.83190130833484,3.0,4,Pizza
Floridsdorf S U,Cafe Klim Bim,181.39980350884323,3.0,2,Cafes
Floridsdorf S U,Zum Neusiedler,398.9357608406001,4.0,1,Austrian
Floridsdorf S U,Cafe zum 1.Stock,229.99714949754159,4.0,1,Restaurants
Floridsdorf S U,McDonald's,248.59836753549465,2.5,5,Fast Food
Floridsdorf S U,Doy Doy,170.2030053161044,4.0,1,Kebab
Floridsdorf S U,Franz Jonas Platz,167.8053748920509,3.0,4,Public Services & Government
Floridsdorf S U,Holzkohlengrill Citygrill,412.2326959970738,4.5,2,Serbo Croatian
Floridsdorf S U,Pizza Service Italiano,469.21359139277473,4.0,1,Pizza
Floridsdorf S U,Tartufo Ristorante,532.2167924186754,3.0,6,Italian
Floridsdorf S U,Sultan-Kebab,181.65347441570995,1.5,2,Kebab
Floridsdorf S U,Floridsdorfer Stuben,563.2158001573868,5.0,1,Austrian
Floridsdorf S U,China Restaurant Tien Du,499.1531309470246,4.5,2,Chinese
Großfeldsiedlung U1,Davis Live Music Club,203.74918713490538,4.5,3,Bars
Großfeldsiedlung U1,Pizzeria Casa D'oro,156.2337994611377,5.0,1,Pizza
Großfeldsiedlung U1,Lucky House China Restaurant,306.6989605660877,3.5,6,Chinese
Großfeldsiedlung U1,Asia Ferng,582.6279800850702,4.5,2,Japanese
Siemensstraße S,Zwickl Biergasthof,118.6281726834411,3.5,3,Hotels
Siemensstraße S,Weinende Brücke,182.66549046610328,4.0,1,Landmarks & Historical Buildings
Siemensstraße S,Gasthaus Emerich,244.4954218974005,4.0,2,Hotels
Aspernstraße U2,Segafredo,33.098570289652244,4.0,1,Coffee & Tea
Aspernstraße U2,Aspern Imbiss,52.489558043328934,3.5,3,Fast Food
Aspernstraße U2,Ginza Yipin,81.98997750699792,3.0,3,Sushi Bars
Aspernstraße U2,Lahodny,542.4849744226249,3.5,19,Austrian
Aspernstraße U2,U 2-Verlängerung,219.36804891520077,5.0,1,Local Flavor
Aspernstraße U2,Restaurant Jussi Kocher GmbH,595.2573700100705,4.0,2,Austrian
Aspernstraße U2,Linie 26,624.5430882669807,1.5,3,Local Flavor
Donauspital U2,Ströck,161.08595999484876,4.0,1,Bakeries
Donauspital U2,Restaurant Jussi Kocher GmbH,370.44497711584745,4.0,2,Austrian
Donauspital U2,China Restaurant Schönes China,471.4188855466863,4.0,1,Chinese
Erzherzog-Karl-Straße S,AKROPOLIS Restaurant,466.59463595393333,4.5,7,Greek
Erzherzog-Karl-Straße S,Zum Christian,503.06800028610206,4.5,3,Austrian
Erzherzog-Karl-Straße S,Nori,202.88563793270586,2.5,3,Japanese
Erzherzog-Karl-Straße S,Pizzeria Ristorante Valley Rose,460.52331364754497,4.0,1,Pizza
Erzherzog-Karl-Straße S,Eisstanitzl,479.9818384031499,4.0,7,Ice Cream & Frozen Yogurt
Erzherzog-Karl-Straße S,Ströck,456.5510168910504,3.5,2,Bakeries
Erzherzog-Karl-Straße S,Eissalon Eisstanitzel,479.07570546180904,4.0,1,Ice Cream & Frozen Yogurt
Erzherzog-Karl-Straße S,Pera,474.03090679021415,3.0,1,Coffee & Tea
Erzherzog-Karl-Straße S,Bhatti,326.1367540352568,2.0,1,Italian
Hausfeldstraße S U,Nata Lisboa,472.7416473865324,4.0,1,Portuguese
Hausfeldstraße S U,Fuyang,459.189900212663,4.5,4,Restaurants
Hausfeldstraße S U,Couch Potatoe,458.8088843672761,4.0,1,Pubs
Hausfeldstraße S U,Mar y Sol,460.5304774928295,2.5,2,Mexican
Pirquetgasse,Fuyang,346.47289421375586,4.5,4,Restaurants
Pirquetgasse,Gasthaus Hansi,445.9871426211035,3.5,3,Austrian
Pirquetgasse,Laguna am Ziegelhofteich,398.87011395709175,4.5,2,Burgers
Pirquetgasse,Badeteich Süßenbrunn,450.61270570175105,4.0,1,Lakes
Pirquetgasse,Badeteich Hirschstetten,575.4555521311376,3.5,2,Lakes
Rennbahnweg U1,Lucky Wok,261.94103547800626,3.5,23,Pan Asian
Rennbahnweg U1,Ponticello,98.23267320853246,5.0,2,Ice Cream & Frozen Yogurt
Rennbahnweg U1,Plauscherl,175.4985696331537,4.0,1,Bakeries
Rennbahnweg U1,Etsan,267.7551429590221,5.0,1,Halal
Rennbahnweg U1,Chinarestaurant Kagran,657.4395121616831,5.0,1,Chinese
Rennbahnweg U1,Ying,542.9467211487912,3.0,2,Chinese
Rennbahnweg U1,Falcogasse,409.38145469564813,3.5,2,Local Flavor
Stadlau U 2,Stadlauer Vorstadtbeisl Selitsch,405.2386753678485,3.5,2,Beisl
Stadlau U 2,Bioessen,562.2906272244621,5.0,1,Indian
Stadlau U 2,McDonald's,382.9646574280068,3.0,1,Fast Food
VIC Kaisermühlen U1,Uno,133.442669742882,4.5,3,Italian
VIC Kaisermühlen U1,Donauinsel,618.7892074118289,4.5,27,Parks
VIC Kaisermühlen U1,Lunchtime 22,135.15365029544722,4.0,1,Cafes
VIC Kaisermühlen U1,Tech Gate Vienna Tech Lounge,125.39441603140598,4.0,3,Landmarks & Historical Buildings
VIC Kaisermühlen U1,57 Restaurant,221.1602474274731,3.0,20,International
VIC Kaisermühlen U1,eWok,185.2285950746596,3.5,8,Asian Fusion
VIC Kaisermühlen U1,Vienna International Centre,171.9309879514613,4.0,3,Landmarks & Historical Buildings
VIC Kaisermühlen U1,Mann Bäckerei,53.635367926949684,3.0,1,Bakeries
VIC Kaisermühlen U1,UNO City,287.80549851870575,4.5,7,Landmarks & Historical Buildings
VIC Kaisermühlen U1,Restaurant & Bar Tarragona,592.5368634614994,4.0,5,Mediterranean
VIC Kaisermühlen U1,Ra'mien Go Dc Tower,251.53808252000957,4.0,1,Asian Fusion
VIC Kaisermühlen U1,57 Lounge,216.52546400262156,3.5,5,Lounges
VIC Kaisermühlen U1,Saturn Lounge,486.20512380009296,3.5,6,Lounges
VIC Kaisermühlen U1,figar geht baden,306.44864073048086,5.0,1,Burgers
VIC Kaisermühlen U1,U-ONE Bar,449.42049481838256,3.5,3,Austrian
VIC Kaisermühlen U1,Andromeda Tower,114.0268104276855,2.0,1,Landmarks & Historical Buildings
VIC Kaisermühlen U1,Rembetiko,448.74994958850033,2.5,12,Greek
VIC Kaisermühlen U1,Cafe Restaurant Donaucity,434.9344933274988,3.5,3,Austrian
VIC Kaisermühlen U1,Goethehof,253.27782147558892,4.0,1,Landmarks & Historical Buildings
VIC Kaisermühlen U1,Donau City,158.64997273274895,1.5,2,Landmarks & Historical Buildings
Kagraner Platz U1,Cafe Falk,145.8368024121772,4.0,10,Pubs
Kagraner Platz U1,Fantastica,58.82012164690053,3.5,10,Pizza
Kagraner Platz U1,Lucky Wok,576.7150331970868,3.5,23,Pan Asian
Kagraner Platz U1,Nöbauer Hubert,154.1225127467558,4.5,7,Restaurants
Kagraner Platz U1,Culinari Asia Restaurant,95.09592926362988,4.0,1,Asian Fusion
Kagraner Platz U1,City Pizza Curry Schnitzel,152.05473045574783,4.0,1,International
Kagraner Platz U1,Myooi,74.31279712298732,3.0,2,Korean
Kagraner Platz U1,Döner Wow,148.3152557443978,4.0,1,Kebab
Kagraner Platz U1,Chinarestaurant Kagran,298.57476702534916,5.0,1,Chinese
Kagraner Platz U1,Curry Leaves,219.2933042199726,3.0,1,Indian
Kagraner Platz U1,Cafe-Konditorei Tumpach,487.8209832862738,5.0,1,Patisserie/Cake Shop
Kagraner Platz U1,Evershine Pizza,261.8884243392819,5.0,1,Pizza
Kagraner Platz U1,Kebap/Wok Kagran,227.8344072165093,4.0,1,Food Stands
Kagraner Platz U1,Ying,407.6151751019951,3.0,2,Chinese
Alterlaa U6,Alaturka,88.15304757399625,4.5,9,Food Stands
Alterlaa U6,88 Noodles,121.96983440142772,5.0,3,Japanese
Alterlaa U6,Dragontown,185.00141525808687,4.0,7,Chinese
Alterlaa U6,Pizza Plus,189.37560840417788,4.5,4,Italian
Alterlaa U6,INTERSPAR-Restaurant,181.52088142140335,5.0,2,Cafeteria
Alterlaa U6,Wiesenstadt - Restaurant,361.50812567258316,5.0,4,Austrian
Alterlaa U6,INTERSPAR-Restaurant,200.66731469466637,4.0,2,Cafeteria
Alterlaa U6,Pizzaria Aladin,519.2438063210778,5.0,4,Restaurants
Alterlaa U6,Anker,209.674138740613,3.0,1,Bakeries
Alterlaa U6,Landtmann's Tortenshop,270.5688551301915,4.0,3,Cafes
Alterlaa U6,Eiscafe Leonardo,209.674138740613,5.0,2,Ice Cream & Frozen Yogurt
Alterlaa U6,Asia Restaurant Kama & Co,301.3439526665399,5.0,1,Asian Fusion
Alterlaa U6,Pezi's Almhütte,416.5835794963538,5.0,1,Austrian
Alterlaa U6,Schnitzelhaus Erlaa,439.6476476439077,1.0,1,Schnitzel
Alterlaa U6,Café Wien,416.5835794963538,3.0,2,Coffee & Tea
Handelskai S U,Gasthaus Kopp,498.588173681933,4.5,73,Austrian
Handelskai S U,D'lounge,204.80553603890675,4.0,11,Pizza
Handelskai S U,Pani Bär,116.20446503437005,4.0,6,Mongolian
Handelskai S U,SOHO,214.37068366831653,3.5,12,Hookah Bars
Handelskai S U,Restaurant canteen Rivergate,42.535700767312186,3.0,2,Canteen
Handelskai S U,Starbucks,220.66281324692653,3.5,18,Coffee & Tea
Handelskai S U,McDonald's,48.950531776739695,2.5,2,Fast Food
Handelskai S U,Sunrise Gourmet - Kioyo,209.50019068846925,3.0,15,Japanese
Handelskai S U,Chutney,153.56285860832287,4.0,1,Indian
Handelskai S U,Der Mann,102.38771075044545,3.0,1,Bakeries
Handelskai S U,Nero,193.2729381814431,3.0,2,Cocktail Bars
Handelskai S U,Angkor Club,101.34060865707025,3.0,1,Hookah Bars
Handelskai S U,KFC,165.70617741243257,3.0,5,Fast Food
Handelskai S U,Zu den 3 goldenen Kugeln,220.66281324692653,2.5,5,Austrian
Handelskai S U,Sunrise KYOTO - Reisspezialitäten,204.26636822321342,3.5,7,Pan Asian
Handelskai S U,Pizzeria Dal Maestro,525.3021969695677,4.0,4,Pizza
Handelskai S U,Tauber,220.66281324692653,3.0,3,Cafes
Handelskai S U,Siegreich,451.43766712004845,3.5,5,Chinese
Handelskai S U,Schnitzelhaus,220.66281324692653,5.0,1,Schnitzel
Handelskai S U,Mango's die besondere Cocktail-Bar,220.66281324692653,5.0,1,Bars
Schwarzenbergplatz,Gmoa Keller,242.46118478397025,4.5,176,Austrian
Schwarzenbergplatz,Dstrikt,388.43607042697363,5.0,28,Austrian
Schwarzenbergplatz,Schwarzenbergplatz,33.209919432712056,4.0,13,Landmarks & Historical Buildings
Schwarzenbergplatz,Huber's,272.1282721016022,4.5,24,Wine Bars
Schwarzenbergplatz,Café Schwarzenberg,410.65424380741416,4.0,127,Cafes
Schwarzenbergplatz,To Ellinikon,564.2802858644773,4.5,16,Greek
Schwarzenbergplatz,Flanagan's Irish Pub,528.2534967516393,4.0,59,Irish Pub
Schwarzenbergplatz,TGI FRIDAYS,320.61156663570017,3.5,99,American (Traditional)
Schwarzenbergplatz,Herlitschka Wirtshaus,309.89976670869015,4.0,15,Gastropubs
Schwarzenbergplatz,D-bar,401.1407488588725,4.5,8,Lounges
Schwarzenbergplatz,Gerstner - Schlumberger Bar,691.1980993236361,4.5,36,Desserts
Schwarzenbergplatz,Hochstrahlbrunnen am Schwarzenbergplatz,183.49528433979083,5.0,8,Local Flavor
Schwarzenbergplatz,Ludwig und Adele,484.6846658782856,4.5,21,Austrian
Schwarzenbergplatz,In-Dish,479.35979569761287,4.5,16,Indian
Schwarzenbergplatz,Pho Sai Gon,451.33984161834684,4.0,28,Vietnamese
Schwarzenbergplatz,Sand in the City,317.0702034497461,4.0,31,Bars
Schwarzenbergplatz,Meissl & Schadn Wien,415.4870011757892,4.0,23,Schnitzel
Schwarzenbergplatz,At Eight Restaurant & Bar,541.4504428116735,4.0,20,Austrian
Schwarzenbergplatz,Ristorante San Carlo,640.3528423301829,4.0,18,Italian
Schwarzenbergplatz,Liebsteinsky,453.58528546217684,4.5,10,Bistros
Richard-Wagner-Platz,Pizzeria Ristorante Da Filippo,44.00799637358904,4.5,11,Italian
Richard-Wagner-Platz,Restaurant Liebhart,154.5951754573954,4.5,13,Gastropubs
Richard-Wagner-Platz,Blunzenstricker,384.93403703637694,4.5,17,Austrian
Richard-Wagner-Platz,BACH,111.38025295004765,4.0,9,Dance Clubs
Richard-Wagner-Platz,Wetter,628.9844551696963,4.5,10,Italian
Richard-Wagner-Platz,Saigon Restaurant,496.3885258888737,4.0,12,Vietnamese
Richard-Wagner-Platz,Tantuni Künefe,143.74121783606992,4.0,1,Turkish
Richard-Wagner-Platz,Bierfink,508.6035597065097,3.5,15,Austrian
Richard-Wagner-Platz,Hundezone,33.661945454752086,1.0,1,Dog Parks
Richard-Wagner-Platz,Pizza City,329.41699987753987,4.5,6,Food Delivery Services
Richard-Wagner-Platz,Ristorante Pizzeria Campanile,487.967701854024,4.5,6,Pizza
Richard-Wagner-Platz,Duru Cafe Restaurant,233.52201074530998,4.0,1,Cafes
Richard-Wagner-Platz,Tasty Asia,233.52201074530998,4.5,2,Pan Asian
Richard-Wagner-Platz,La Mia Mensa,494.05665287791294,5.0,2,Pizza
Richard-Wagner-Platz,Seven Bäckerei & Konditorei,204.20666370268367,3.0,5,Bakeries
Richard-Wagner-Platz,Semendria Restaurant,311.6589782911275,3.5,3,Austrian
Richard-Wagner-Platz,Lo Stivale,406.94558376269623,4.5,2,Pizza
Richard-Wagner-Platz,Sandwich & Bolani Haus,217.64720077508113,5.0,1,Afghan
Richard-Wagner-Platz,Asia Wok Leckerbox,211.8483366611679,4.0,4,Asian Fusion
Richard-Wagner-Platz,Asia Restaurant Xian,455.8014121248679,4.0,1,Chinese
Brünner Straße S,Taco Mexican Restaurant,388.60772892887206,4.0,15,Mexican
Brünner Straße S,Wok Sushi Brunnen,106.1724280155156,5.0,1,Japanese
Brünner Straße S,XXL Restaurant Brünner Stadl,447.0369348253691,3.0,8,Austrian
Brünner Straße S,Ponticello,396.386849332541,5.0,2,Ice Cream & Frozen Yogurt
Brünner Straße S,Kyoto,291.65800602250334,4.0,2,Japanese
Brünner Straße S,Coffee Day,398.4097514719698,5.0,1,Coffee & Tea
Brünner Straße S,Bierwerkstatt,291.65800602250334,5.0,1,"Beer, Wine & Spirits"
Brünner Straße S,Mamma Snack,291.65800602250334,5.0,1,Bakeries
Brünner Straße S,Xiang Shan,524.7817863166234,2.0,3,Chinese
Brünner Straße S,Skala,366.685165404375,1.0,1,Coffee & Tea
Wallensteinplatz,Café Vindobona,51.79677713483245,4.5,15,Cafes
Wallensteinplatz,Saphire,97.73304554920104,4.0,9,Turkish
Wallensteinplatz,Hacienda Ephemer,95.18701991908061,4.0,14,Mexican
Wallensteinplatz,Osteria Allora,69.88434554864433,4.0,6,Italian
Wallensteinplatz,Mraz & Sohn,365.9523941438031,5.0,20,Austrian
Wallensteinplatz,La Diva,10.452638735049945,4.0,2,Breakfast & Brunch
Wallensteinplatz,Frame,94.13691821641206,5.0,5,Cafes
Wallensteinplatz,Diwan,181.48121790357172,4.5,11,Food Stands
Wallensteinplatz,Zwischenbrückenwirt,422.8107623846057,4.5,7,Austrian
Wallensteinplatz,Pizzeria Da Adriano,211.56711786546504,4.5,5,Pizza
Wallensteinplatz,Thai Lotus,480.5982544681534,4.5,19,Thai
Wallensteinplatz,Der Mann,87.66046067307408,4.0,2,Bakeries
Wallensteinplatz,Gasthaus Haller,208.26411168504208,3.5,8,Austrian
Wallensteinplatz,Augarten,582.17008997458,4.5,24,Parks
Wallensteinplatz,Wallensteinplatz,44.53513625798318,4.5,2,Local Flavor
Wallensteinplatz,Mokador,53.97576043784331,3.5,2,Coffee & Tea
Wallensteinplatz,Cafe Zekl,153.54722097365595,4.0,2,Austrian
Wallensteinplatz,Restuarant Vindobona,78.05227759623234,4.0,2,Austrian
Wallensteinplatz,Bäckerei Prindl,378.05923591629676,3.5,12,Bakeries
Wallensteinplatz,China-Restaurant Quo Ching,312.81429462720405,3.0,3,Chinese
Rennweg S,Pizzeria Pozzuoli,82.58779307647302,4.0,16,Pizza
Rennweg S,Ausklang,315.92071627904255,4.5,27,Cafes
Rennweg S,Chilai,69.0021348503926,3.5,9,Cafes
Rennweg S,Huber's,604.7707288868892,4.5,24,Wine Bars
Rennweg S,Zum Kleines Sacher,26.517269401401816,4.0,3,Curry Sausage
Rennweg S,Noodles More,5.218634912951404,4.0,3,Fast Food
Rennweg S,Vegetasia,415.82337119181943,4.0,74,Asian Fusion
Rennweg S,Hakka Cun,53.02892909624507,3.5,5,Asian Fusion
Rennweg S,Menagerie,451.6040901136938,4.0,13,Cafes
Rennweg S,Ströck,42.05678275598692,4.0,1,Bakeries
Rennweg S,Burger King,149.00205074168676,3.5,5,Fast Food
Rennweg S,Gasthaus Seidl,345.41781082465053,4.0,11,Austrian
Rennweg S,Arsenal,272.3153665026335,4.0,8,Austrian
Rennweg S,Hühnerparadies,59.752110664366256,4.5,3,Restaurants
Rennweg S,Der Mann der verwöhnt,63.322063022028225,4.0,4,Bakeries
Rennweg S,BackWerk,68.022373438127,3.5,3,Bakeries
Rennweg S,Dialog,101.8103269156595,5.0,1,Cafes
Rennweg S,Meidlinger Kaserne - Maria-Theresia-Kaserne,24.756903586283403,5.0,1,Local Flavor
Rennweg S,Botanischer Garten,347.42658354252586,4.5,15,Botanical Gardens
Rennweg S,Bäcker Felber,147.779253794561,4.0,2,Bakeries
Niederhofstraße U6,Zsam Zsam,28.206289130133623,5.0,3,Bistros
Niederhofstraße U6,Gasthaus Stafler,457.90589295974394,5.0,23,Austrian
Niederhofstraße U6,Valenta's Stammbeisl,501.4124893973826,4.5,19,Austrian
Niederhofstraße U6,Cafe Nahid,84.25325301609523,4.5,3,Cafes
Niederhofstraße U6,Claire's,167.76619336183816,4.0,7,Sri Lankan
Niederhofstraße U6,Strasser-Bräu,336.5508307199769,4.0,18,Bars
Niederhofstraße U6,Basilicum,180.8131096338511,4.5,6,French
Niederhofstraße U6,Cafe Raimann,520.8094416789442,4.0,25,Austrian
Niederhofstraße U6,Yakisoba Noodles,172.02705910216295,4.5,7,Asian Fusion
Niederhofstraße U6,Café SAPPERLOT,57.9300244122654,3.5,2,Austrian
Niederhofstraße U6,Weidlich Cafe-Konditorei,145.52928575243135,3.5,3,Patisserie/Cake Shop
Niederhofstraße U6,Mokador,103.59833707623379,3.5,2,Cafes
Niederhofstraße U6,Gasthaus Palatin,130.56251181153613,4.0,1,Austrian
Niederhofstraße U6,Donnerskirchner Hofheuriger,438.9263409690541,4.0,4,Heuriger
Niederhofstraße U6,Gelateria Gamba,179.61334084835232,4.5,3,Coffee & Tea
Niederhofstraße U6,Lucky Fen,145.78781024943646,1.0,1,Dim Sum
Niederhofstraße U6,"Restaurant ""Zum Jimmy""",322.8685740002806,4.0,5,Serbo Croatian
Niederhofstraße U6,Giersterbräu,441.79440012707454,3.5,4,Austrian
Niederhofstraße U6,Porta Via,510.69959143533373,4.0,4,Pizza
Niederhofstraße U6,Takami,387.19738799232726,4.5,5,Chinese
Alser Straße U6,Pizzeria Casa Piccola,52.77871755905952,5.0,15,Pizza
Alser Straße U6,Caffè Latte,38.04749040974167,3.5,27,Cafes
Alser Straße U6,Gasthaus Heidenkummer,258.85880313892613,5.0,17,Gastropubs
Alser Straße U6,Café Benno,176.2316275397382,4.0,37,Bars
Alser Straße U6,BrauBar,57.325336233275515,4.5,4,Gastropubs
Alser Straße U6,Dal Toscano,189.97129166833628,4.0,13,Italian
Alser Straße U6,Centimeter VII,111.79358018529014,3.0,21,Gastropubs
Alser Straße U6,Zanoni & Facincani,117.97774587706775,4.0,14,Ice Cream & Frozen Yogurt
Alser Straße U6,Queen Club,70.93764872834392,4.5,3,Bars
Alser Straße U6,Speakeasy,145.25366507437602,4.0,10,Speakeasies
Alser Straße U6,Kent,555.4888314988743,4.0,65,Turkish
Alser Straße U6,Cafe Club International,474.2558415534253,4.5,11,International
Alser Straße U6,Die Wäscherei,405.45987273553766,3.5,58,Burgers
Alser Straße U6,Moody,59.345628872619045,3.5,8,Lounges
Alser Straße U6,Halbestadt,206.2437526771367,5.0,5,Bars
Alser Straße U6,Steindl's Wein-u.Bierhaus,76.8361801126553,4.0,3,Wine Bars
Alser Straße U6,Ka & Ko,60.573565333023986,4.0,2,German
Alser Straße U6,Café Florianihof,627.3566110688281,4.5,28,Coffee & Tea
Alser Straße U6,B72,241.3843787183472,3.5,20,Dance Clubs
Alser Straße U6,Lokanta Oase,591.0520803003053,4.5,7,Turkish
WU-Campus / Südportalstraße ,Das Campus,176.37657922560527,4.0,45,Bars
WU-Campus / Südportalstraße ,Karl Kolariks Schweizerhaus,473.55339778285264,3.5,153,Gastropubs
WU-Campus / Südportalstraße ,L'Osteria,308.9379287301114,4.5,15,Italian
WU-Campus / Südportalstraße ,Kolariks Luftburg,339.6117154666977,3.5,36,Austrian
WU-Campus / Südportalstraße ,Burger's Bar,496.2054489866294,4.0,23,Burgers
WU-Campus / Südportalstraße ,Estancia Santa Cruz,348.96284690201986,3.5,41,Tex-Mex
WU-Campus / Südportalstraße ,Anker,152.89611112177755,3.5,2,Bakeries
WU-Campus / Südportalstraße ,Library Cafe & Roastery,98.59930768088628,3.5,4,Ice Cream & Frozen Yogurt
WU-Campus / Südportalstraße ,WU Mensa,139.98374449946178,2.5,5,Austrian
WU-Campus / Südportalstraße ,Das Glashaus,379.5195434652119,5.0,4,Mediterranean
WU-Campus / Südportalstraße ,Gösser Eck,644.3965926435957,3.5,4,Austrian
WU-Campus / Südportalstraße ,Vivus,501.4337723200711,3.5,12,Cafes
WU-Campus / Südportalstraße ,Prater Alm,507.05821145088134,3.5,3,Cocktail Bars
WU-Campus / Südportalstraße ,Zum Konstantineck,315.6068889557841,4.0,2,Cafes
WU-Campus / Südportalstraße ,die ALLEE zum GENUSS,305.2352886350189,3.0,2,Barbeque
WU-Campus / Südportalstraße ,Kolariks Himmelreich,568.7747203331644,4.0,2,Pubs
WU-Campus / Südportalstraße ,Das Alpendorf,491.5889527041724,2.5,3,Austrian
WU-Campus / Südportalstraße ,Heindl,529.1585171759278,5.0,1,Bars
WU-Campus / Südportalstraße ,McDonald's,518.9856220792308,3.0,2,Fast Food
WU-Campus / Südportalstraße ,Paw Wok,487.06860083643505,3.0,1,Thai
Bahngasse / mdw-University of Music and Performing Arts,Steirereck,393.2098493262084,4.5,138,Austrian
Bahngasse / mdw-University of Music and Performing Arts,Gmoa Keller,429.60034883682783,4.5,176,Austrian
Bahngasse / mdw-University of Music and Performing Arts,To Ellinikon,230.95470402869483,4.5,16,Greek
Bahngasse / mdw-University of Music and Performing Arts,Meierei im Stadtpark,401.98574293610557,4.0,51,Breakfast & Brunch
Bahngasse / mdw-University of Music and Performing Arts,Winklers zum Posthorn,247.05841348590164,4.5,18,Austrian
Bahngasse / mdw-University of Music and Performing Arts,Joseph,441.85937576082114,4.0,50,Bakeries
Bahngasse / mdw-University of Music and Performing Arts,Huber's,583.16699563883,4.5,24,Wine Bars
Bahngasse / mdw-University of Music and Performing Arts,Hemmers,506.69508705383214,5.0,22,Austrian
Bahngasse / mdw-University of Music and Performing Arts,Trattoria Pizzeria Pergola,559.1952233540795,4.5,15,Italian
Bahngasse / mdw-University of Music and Performing Arts,Vegetasia,471.6730059141332,4.0,74,Asian Fusion
Bahngasse / mdw-University of Music and Performing Arts,Bierteufl im Beethovenhaus,260.1685445354094,3.5,20,Austrian
Bahngasse / mdw-University of Music and Performing Arts,Pizzeria Grado,140.50277311982222,4.0,6,Pizza
Bahngasse / mdw-University of Music and Performing Arts,Rochus,502.48152682411984,3.5,73,Cocktail Bars
Bahngasse / mdw-University of Music and Performing Arts,Herlitschka Wirtshaus,326.5298481780026,4.0,15,Gastropubs
Bahngasse / mdw-University of Music and Performing Arts,Sand in the City,467.9269433785767,4.0,31,Bars
Bahngasse / mdw-University of Music and Performing Arts,Vidoni,450.4723465482559,5.0,16,Ice Cream & Frozen Yogurt
